mle,mse,auc,training_time,experiment_name,disabled_constraints,n_disabled,n_valid_samples,final_train_loss,final_val_loss,n_epochs,config_id,mle_std,auc_std,repeats,mse_std,training_time_std,n_epochs_std,final_train_loss_std,final_val_loss_std
5.18,0.0,0.9626,0.0,Config_A,[],0,100.0,0.0,0.0,1000.0,A,0.81,0.0086,1,,,,,
7.551716871385475,4.563353980021605e-18,0.94756,515.995911359787,Config_B,"['poisson_equation', 'neumann_boundary', 'reference_electrode']",3,,-0.21534040570259094,-0.20869308710098267,232.8,B,0.7782429762189904,0.012517507739162801,5,8.491938761458397e-20,101.55977588834669,43.66577607234297,0.018667323080112146,0.015697376319972565
7.0858697893826275,4.531625296011396e-18,0.94676,494.0410165786743,Config_C,"['dirichlet_boundary', 'robin_boundary']",2,,-0.2152992844581604,-0.2048644781112671,225.2,C,1.518748616269646,0.010710182071281531,5,7.014953479605301e-20,85.34811749675804,39.95872870850623,0.01562494479739894,0.01795626302087458
7.780101903484838,4.638777623748217e-18,0.95328,508.7579162120819,Config_D,"['dirichlet_boundary', 'robin_boundary']",2,,-0.21827863454818724,-0.20581403076648713,237.8,D,1.149459896871578,0.0039104986894257015,5,8.605722237239297e-20,86.27966781016123,41.4511760991169,0.014714615073121471,0.013591442894885295
7.080365292449774,4.6171577539735e-18,0.9536,508.94626955986024,Config_E,"['poisson_equation', 'dirichlet_boundary', 'neumann_boundary', 'reference_electrode', 'robin_boundary']",5,,-0.2211886763572693,-0.20776613652706147,240.6,E,0.8333727028262107,0.0077794601355107235,5,4.8349803627650126e-20,79.2207961402688,38.52012461039035,0.016718742918443767,0.016893973682530806
